,offers,yes_recall
173,0.5022754087308275,0.6938202247191011
174,0.5031181527052082,0.6790830945558739
175,0.4864318220124726,0.6729559748427673
176,0.4987358840384291,0.673972602739726
177,0.4899713467048711,0.6875
178,0.4689027473453565,0.6428571428571429
179,0.5049721894488455,0.718562874251497
180,0.4839035900893308,0.7082152974504249
181,0.4763188943199056,0.6447761194029851
182,0.4933423226023934,0.6882022471910112
183,0.5056463846283499,0.761744966442953
184,0.4616551491656834,0.627906976744186
185,0.4980616888589246,0.6869300911854104
186,0.4849148828585876,0.6972477064220184
187,0.5007584695769425,0.6918604651162791
188,0.5009270183718186,0.698170731707317
189,0.4977245912691724,0.6773255813953488
190,0.4978931400640485,0.686046511627907
191,0.4864318220124726,0.6729559748427673
192,0.5068262261924827,0.6941896024464832
193,0.50868026293612,0.7057220708446866
194,0.495702005730659,0.6666666666666666
195,0.5012641159615708,0.7021276595744681
196,0.49435361537165,0.686084142394822
197,0.5036237990898365,0.6976744186046512
198,0.5056463846283499,0.761744966442953
199,0.4987358840384291,0.673972602739726
